layer,feature,frac_external_raw,logit_influence
4,7501,1.0,0.7933441996574402
4,8386,1.0,0.7687495946884155
4,8791,1.0,0.7863240838050842
4,10632,1.0,0.7864479422569275
4,14018,1.0,0.6596810817718506
4,93,1.0,0.6957938075065613
4,4322,1.0,0.6113958954811096
4,4384,1.0,0.6083540916442871
4,4506,1.0,0.7618955969810486
4,5905,1.0,0.6619614958763123
4,6087,1.0,0.6783446073532104
4,6271,1.0,0.7419157028198242
4,6466,1.0,0.7648662328720093
4,6786,1.0,0.7893899083137512
4,7669,1.0,0.5869110822677612
4,8047,1.0,0.7212600708007812
4,8189,1.0,0.6495131850242615
4,8405,1.0,0.7953501343727112
4,9272,1.0,0.748699963092804
4,9699,1.0,0.7407909035682678
4,10115,1.0,0.7225117087364197
4,12113,1.0,0.7850813865661621
4,12217,1.0,0.641531229019165
4,12411,1.0,0.7216184139251709
4,12433,1.0,0.7838298082351685
4,13483,1.0,0.687926709651947
4,14119,1.0,0.6038923263549805
4,15801,1.0,0.7357438802719116
4,15998,1.0,0.6688119173049927
4,93,1.0,0.7526854276657104
4,5903,1.0,0.6470807790756226
4,6931,1.0,0.3610520362854004
4,9041,1.0,0.5336806178092957
4,12449,1.0,0.7403079271316528
4,13154,1.0,0.35166770219802856
4,13592,1.0,0.7354130744934082
4,14857,1.0,0.5488879680633545
4,15859,1.0,0.717459499835968
4,16331,1.0,0.7391785979270935
4,704,1.0,0.7662640810012817
4,1312,1.0,0.7645851373672485
4,1405,1.0,0.7256937623023987
4,1490,1.0,0.7753293514251709
4,2866,1.0,0.7436715364456177
4,3044,1.0,0.64626145362854
4,3664,1.0,0.7947628498077393
4,4718,1.0,0.7368966937065125
4,6087,1.0,0.7035243511199951
4,6784,1.0,0.6644420027732849
4,6839,1.0,0.6666373610496521
4,7062,1.0,0.7377150058746338
4,7671,1.0,0.5195130705833435
4,7870,1.0,0.47524183988571167
4,8364,1.0,0.5981729626655579
4,8677,1.0,0.6497814059257507
4,9352,1.0,0.7499379515647888
4,10115,1.0,0.7457303404808044
4,10919,1.0,0.7239326238632202
4,13294,1.0,0.7043200731277466
4,13375,1.0,0.7907198071479797
4,15330,1.0,0.7205408215522766
5,278,1.0,0.7072647213935852
5,1105,1.0,0.7086167931556702
5,3992,1.0,0.7657060027122498
5,8363,1.0,0.7948805689811707
5,8890,1.0,0.7267451882362366
5,8991,1.0,0.7897537350654602
5,13672,1.0,0.7362391352653503
5,14152,1.0,0.5189251899719238
5,14875,1.0,0.7344182729721069
5,15776,1.0,0.7329168915748596
5,1450,1.0,0.6308216452598572
5,1866,1.0,0.6143934726715088
5,2006,1.0,0.7283115386962891
5,3560,1.0,0.7137486934661865
5,3992,1.0,0.5275432467460632
5,7489,1.0,0.7226898670196533
5,14152,1.0,0.7973304986953735
5,3333,1.0,0.6578916311264038
5,7221,1.0,0.7570011615753174
5,12881,1.0,0.7158015370368958
5,13894,1.0,0.7961685657501221
5,15708,1.0,0.7246394157409668
5,15990,1.0,0.7628899812698364
5,12393,1.0,0.5865204930305481
5,13376,1.0,0.7676498889923096
5,1242,1.0,0.7774297595024109
5,2359,1.0,0.7734745740890503
5,2489,1.0,0.7783406376838684
5,2614,1.0,0.6953791975975037
5,2880,1.0,0.7936996817588806
5,4702,1.0,0.7640213966369629
5,8209,1.0,0.749010443687439
5,9546,1.0,0.7796348333358765
5,11090,1.0,0.7873119711875916
5,12439,1.0,0.7223334312438965
5,12651,1.0,0.7340865135192871
5,12684,1.0,0.7507057785987854
5,15363,1.0,0.7669587135314941
5,2812,1.0,0.7885373830795288
5,3304,1.0,0.6007020473480225
5,4426,1.0,0.70589679479599
5,7089,1.0,0.6943368315696716
5,10508,1.0,0.6170272827148438
5,11382,1.0,0.7686125040054321
5,12821,1.0,0.7771688103675842
5,639,1.0,0.7547888159751892
5,1166,1.0,0.7940547466278076
5,2267,1.0,0.7074583768844604
5,3333,1.0,0.7503993511199951
5,4250,1.0,0.6887948513031006
5,6920,1.0,0.7637388706207275
5,11382,1.0,0.5970802903175354
5,11686,1.0,0.7493202090263367
5,12821,1.0,0.6700060367584229
5,13917,1.0,0.6739987730979919
5,13919,1.0,0.7998631000518799
5,14336,1.0,0.7360742688179016
5,14939,1.0,0.7957013845443726
5,15205,1.0,0.7668200731277466
6,375,1.0,0.7710596323013306
6,2902,1.0,0.7954672574996948
6,3961,1.0,0.7896326184272766
6,5392,1.0,0.683739960193634
6,8758,1.0,0.7929884195327759
6,14579,1.0,0.7584545016288757
6,6763,1.0,0.643497884273529
6,7168,1.0,0.7269200086593628
6,9210,1.0,0.7013201713562012
6,14531,1.0,0.7349159121513367
6,14585,1.0,0.7792486548423767
6,636,1.0,0.7590329647064209
6,4662,1.0,0.5468927025794983
6,3978,1.0,0.7558276653289795
6,4662,1.0,0.5634604692459106
6,4854,1.0,0.7559752464294434
6,9220,1.0,0.784456729888916
6,15674,1.0,0.7535913586616516
6,4012,1.0,0.5566131472587585
6,9107,1.0,0.7510117292404175
6,9482,1.0,0.7307196259498596
6,9676,1.0,0.7976780533790588
6,14301,1.0,0.7810446619987488
6,15292,1.0,0.7643036842346191
6,2267,1.0,0.7324119210243225
6,3479,1.0,0.7514697909355164
6,4854,1.0,0.7163572311401367
6,8404,1.0,0.7989463806152344
6,12132,1.0,0.6695301532745361
6,15460,1.0,0.7152440547943115
6,15528,1.0,0.7761206030845642
6,131,1.0,0.7889034748077393
6,1089,1.0,0.7869428992271423
6,1570,1.0,0.7443074584007263
6,2267,1.0,0.6457127332687378
6,2799,1.0,0.5937689542770386
6,3290,1.0,0.6730683445930481
6,4662,1.0,0.688578188419342
6,5695,1.0,0.6576353311538696
6,6361,1.0,0.7770382761955261
6,7229,1.0,0.7843315005302429
6,9865,1.0,0.6437762379646301
6,10481,1.0,0.7093848586082458
6,11759,1.0,0.7701115608215332
6,12194,1.0,0.7688866257667542
6,12678,1.0,0.7901168465614319
6,15681,1.0,0.7879255414009094
6,15810,1.0,0.7327488660812378
6,618,1.0,0.7866954803466797
6,1467,1.0,0.7480775713920593
6,1920,1.0,0.7519263625144958
6,2267,1.0,0.5739098787307739
6,2417,1.0,0.7053070664405823
6,4169,1.0,0.796285092830658
6,4662,1.0,0.5060928463935852
6,4854,1.0,0.6787987351417542
6,6036,1.0,0.7915598154067993
6,8543,1.0,0.7583097815513611
6,8663,1.0,0.674460768699646
6,9220,1.0,0.7401469349861145
6,9865,1.0,0.7624642252922058
6,10789,1.0,0.7180068492889404
6,11012,1.0,0.6329025626182556
6,15049,1.0,0.7386929392814636
7,1020,1.0,0.6870551109313965
7,1673,1.0,0.7964015007019043
7,1780,1.0,0.7350816130638123
7,1939,1.0,0.7725395560264587
7,2318,1.0,0.6487070918083191
7,3772,1.0,0.7654266953468323
7,7268,1.0,0.7365682125091553
7,12344,1.0,0.7210805416107178
7,462,1.0,0.5054641962051392
7,5088,1.0,0.7789899110794067
7,5741,1.0,0.589234471321106
7,691,1.0,0.6183318495750427
7,3099,1.0,0.789146900177002
7,691,1.0,0.5992583632469177
7,4197,1.0,0.7972145676612854
7,691,1.0,0.7745360732078552
7,6884,1.0,0.7502459287643433
7,9774,1.0,0.7992904782295227
7,10547,1.0,0.692862868309021
7,13403,1.0,0.7396632432937622
7,691,1.0,0.7606123089790344
7,3099,1.0,0.5813522934913635
7,4109,1.0,0.7890252470970154
7,6861,1.0,0.3653072118759155
7,7929,1.0,0.7253426313400269
7,9744,1.0,0.7913203835487366
7,11214,1.0,0.7837042808532715
7,691,1.0,0.41022512316703796
7,924,1.0,0.6476250886917114
7,1045,1.0,0.6284101009368896
7,1460,1.0,0.7167263627052307
7,3099,1.0,0.6392643451690674
7,3163,1.0,0.7378784418106079
7,4051,1.0,0.6890110969543457
7,6884,1.0,0.5760130882263184
7,7319,1.0,0.7207208275794983
7,7929,1.0,0.6707172989845276
7,7956,1.0,0.7741386294364929
7,8328,1.0,0.762748122215271
7,9165,1.0,0.7651469707489014
7,9774,1.0,0.6395485401153564
7,10547,1.0,0.7234009504318237
7,11512,1.0,0.7090010643005371
7,11804,1.0,0.6907333731651306
7,12405,1.0,0.5829605460166931
7,14088,1.0,0.7959350943565369
7,15515,1.0,0.7995196580886841
8,3424,1.0,0.7183712720870972
8,5351,1.0,0.7608981728553772
8,10793,1.0,0.5639073848724365
8,11837,1.0,0.711863100528717
8,3815,1.0,0.7375515699386597
8,13423,1.0,0.7732080817222595
8,6462,1.0,0.7997485995292664
8,3351,1.0,0.7702471017837524
8,6462,1.0,0.7617534399032593
8,11172,1.0,0.7565621733665466
8,8118,1.0,0.7449405789375305
8,8625,1.0,0.7057002186775208
8,14444,1.0,0.7398245334625244
8,15704,1.0,0.7345842123031616
8,16224,1.0,0.7849566340446472
8,16263,1.0,0.7458875179290771
8,1089,1.0,0.7815552353858948
8,2588,1.0,0.6835170388221741
8,3099,1.0,0.583360493183136
8,6141,1.0,0.7610409259796143
8,7467,1.0,0.531464695930481
8,8625,1.0,0.6994946599006653
8,10593,1.0,0.770653486251831
8,12762,1.0,0.6819530129432678
8,13550,1.0,0.795232892036438
8,534,1.0,0.7928698062896729
8,862,1.0,0.7561221718788147
8,953,1.0,0.7804048657417297
8,1081,1.0,0.7409518361091614
8,2212,1.0,0.781427800655365
8,2303,1.0,0.7623221278190613
8,3099,1.0,0.6803829073905945
8,3351,1.0,0.6584036946296692
8,4244,1.0,0.7133730053901672
8,5019,1.0,0.7095765471458435
8,5147,1.0,0.7714647054672241
8,6462,1.0,0.6484374403953552
8,7132,1.0,0.708038330078125
8,7956,1.0,0.5584678053855896
8,9338,1.0,0.5776758790016174
8,9630,1.0,0.7886595129966736
8,11172,1.0,0.6909471154212952
8,12762,1.0,0.7738730907440186
8,14027,1.0,0.7780807614326477
8,15038,1.0,0.7707889676094055
8,15071,1.0,0.6540091037750244
8,16306,1.0,0.7848318219184875
9,65,1.0,0.5353211164474487
9,11734,1.0,0.7839552760124207
9,2762,1.0,0.5903820395469666
9,3056,1.0,0.6176806092262268
9,3569,1.0,0.7821907997131348
9,8770,1.0,0.6311212778091431
9,13483,1.0,0.6103861331939697
9,15819,1.0,0.6375516057014465
9,4114,1.0,0.786200225353241
9,13035,1.0,0.7816824913024902
9,137,1.0,0.745573103427887
9,185,1.0,0.6173540353775024
9,1466,1.0,0.6604458093643188
9,2276,1.0,0.7711948156356812
9,2819,1.0,0.7192788124084473
9,8335,1.0,0.7520783543586731
9,774,1.0,0.797098696231842
9,1632,1.0,0.7724055051803589
9,1965,1.0,0.774800717830658
9,2426,1.0,0.6205935478210449
9,2819,1.0,0.7631734013557434
9,3256,1.0,0.6398327946662903
9,3441,1.0,0.6221917867660522
9,3671,1.0,0.7931070327758789
9,3886,1.0,0.6678482890129089
9,3930,1.0,0.7755935788154602
9,4306,1.0,0.7466716170310974
9,4854,1.0,0.7425556182861328
9,4888,1.0,0.7411126494407654
9,5432,1.0,0.748388946056366
9,6445,1.0,0.7444658875465393
9,7074,1.0,0.7983711957931519
9,7583,1.0,0.7853308320045471
9,10444,1.0,0.794998288154602
9,11066,1.0,0.7194594144821167
9,11600,1.0,0.6281053423881531
9,12544,1.0,0.6624618768692017
9,12570,1.0,0.7517743110656738
9,13795,1.0,0.7721371650695801
9,13917,1.0,0.777950644493103
10,5559,1.0,0.6381245851516724
10,6804,1.0,0.7438306212425232
10,7106,1.0,0.7679253220558167
10,10933,1.0,0.6832940578460693
10,12232,1.0,0.6815051436424255
10,14174,1.0,0.5513433218002319
10,6423,1.0,0.7833271622657776
10,1037,1.0,0.7068763971328735
10,1279,1.0,0.7944092154502869
10,3837,1.0,0.6189807057380676
10,3960,1.0,0.7673739194869995
10,4977,1.0,0.7882928252220154
10,7276,1.0,0.7855796217918396
10,9252,1.0,0.7865716814994812
10,10082,1.0,0.7482332587242126
10,12324,1.0,0.672601044178009
10,13137,1.0,0.7726735472679138
10,13303,1.0,0.7126195430755615
10,14836,1.0,0.7791193723678589
11,16076,1.0,0.7601832747459412
11,9183,1.0,0.6920132040977478
11,10933,1.0,0.676978349685669
11,11186,1.0,0.6806078553199768
11,3544,1.0,0.6723664402961731
11,6237,1.0,0.7209007143974304
11,8475,1.0,0.7875576019287109
11,11625,1.0,0.7899957895278931
11,3448,1.0,0.5364055633544922
11,10566,1.0,0.6363980174064636
11,15102,1.0,0.6824003458023071
12,3684,1.0,0.7532904148101807
12,12493,1.0,0.6259487271308899
12,8404,1.0,0.7826969027519226
12,10914,1.0,0.7508589029312134
12,11885,1.0,0.7219763398170471
12,12910,1.0,0.7635976672172546
12,2528,1.0,0.6721311211585999
12,10440,1.0,0.5212623476982117
12,10631,1.0,0.47299569845199585
12,13971,1.0,0.7198200821876526
13,3447,1.0,0.712242066860199
13,6034,1.0,0.7251670360565186
13,8128,1.0,0.6900898218154907
13,14274,1.0,0.7926323413848877
13,5620,1.0,0.776252031326294
13,8632,1.0,0.7630318403244019
13,3610,1.0,0.5104631781578064
13,3992,1.0,0.6898744106292725
13,7058,1.0,0.5872999429702759
13,7558,1.0,0.5713472366333008
13,8341,1.0,0.5390991568565369
13,9438,1.0,0.6234557032585144
13,10050,1.0,0.6872733235359192
13,10353,1.0,0.6709533333778381
13,11158,1.0,0.6976531147956848
13,13149,1.0,0.7528368830680847
13,14338,1.0,0.6753789186477661
13,15151,1.0,0.7737403512001038
14,2510,1.0,0.7310596108436584
14,10327,1.0,0.7144975662231445
14,15964,1.0,0.7759890556335449
14,2268,1.0,0.3311384916305542
14,2596,1.0,0.7974463701248169
14,4649,1.0,0.8000917434692383
14,2654,1.0,0.6440543532371521
14,3704,1.0,0.5417425036430359
14,3824,1.0,0.6972410678863525
14,4758,1.0,0.660953164100647
14,4896,1.0,0.7749329209327698
14,10346,1.0,0.629920482635498
14,11422,1.0,0.7422357797622681
14,14233,1.0,0.6326075792312622
15,751,1.0,0.7525339722633362
15,851,1.0,0.681729257106781
15,805,1.0,0.7884151339530945
15,4494,1.0,0.5396331548690796
15,266,1.0,0.790960431098938
15,2107,1.0,0.5652382969856262
15,7164,1.0,0.7497837543487549
15,7532,1.0,0.7742712497711182
15,8980,1.0,0.7832013368606567
15,15087,1.0,0.4910416901111603
15,1735,1.0,0.5406917929649353
15,2519,1.0,0.5427916049957275
15,7164,1.0,0.6017749905586243
15,7298,1.0,0.5809483528137207
15,7469,1.0,0.6808323860168457
15,10992,1.0,0.6591708660125732
16,7043,1.0,0.7352473735809326
16,15278,1.0,0.7728074789047241
16,10989,1.0,0.7659851908683777
16,25,1.0,0.3405866324901581
16,7549,1.0,0.7516221404075623
16,12678,1.0,0.47672662138938904
16,4298,1.0,0.4136735498905182
16,5021,1.0,0.6349472403526306
16,5483,1.0,0.576846718788147
16,6491,1.0,0.5292329788208008
16,9522,1.0,0.5793226361274719
16,13497,1.0,0.5342321395874023
16,14449,1.0,0.6243939995765686
16,15223,1.0,0.5556706190109253
17,8783,1.0,0.6639491319656372
17,12449,1.0,0.7055036425590515
17,16267,1.0,0.7713298201560974
17,13250,1.0,0.7103422284126282
17,7767,1.0,0.6634556651115417
17,9905,1.0,0.4875759184360504
17,13508,1.0,0.613399863243103
17,436,1.0,0.6127333641052246
17,1084,1.0,0.5073497891426086
17,5821,1.0,0.5183362364768982
17,7178,1.0,0.44577836990356445
17,7499,1.0,0.6137316823005676
17,7767,1.0,0.5988968014717102
17,9612,1.0,0.7763832807540894
17,10747,1.0,0.5621090531349182
17,15966,1.0,0.6960009932518005
18,187,1.0,0.5153462886810303
18,5424,1.0,0.7880481481552124
18,187,1.0,0.6337820291519165
18,264,1.0,0.4840022027492523
18,1026,1.0,0.5907620787620544
18,3536,1.0,0.5029265284538269
18,3852,1.0,0.5325747132301331
18,5495,1.0,0.4744938910007477
18,6101,1.0,0.395191490650177
18,7559,1.0,0.676521897315979
18,7883,1.0,0.6949633359909058
18,8959,1.0,0.37709078192710876
18,9416,1.0,0.5498772859573364
18,16041,1.0,0.5141381025314331
19,7477,1.0,0.4691959321498871
19,9298,1.0,0.7942911386489868
19,11889,1.0,0.7854552865028381
19,13413,1.0,0.7776902318000793
19,37,1.0,0.4854435622692108
19,64,1.0,0.6056244373321533
19,1445,1.0,0.39918404817581177
19,2439,1.0,0.49970364570617676
19,2695,1.0,0.3788203299045563
19,4857,1.0,0.7295211553573608
19,6741,1.0,0.5537622570991516
19,7477,1.0,0.4354894757270813
20,221,1.0,0.7968665957450867
20,11604,1.0,0.6758365631103516
20,15276,1.0,0.7276180386543274
20,15589,1.0,0.32760167121887207
20,114,1.0,0.5734843611717224
20,3094,1.0,0.4676513969898224
20,5916,1.0,0.4545268416404724
20,6026,1.0,0.6107233166694641
20,7507,1.0,0.43257996439933777
20,8325,1.0,0.5542415380477905
20,10118,1.0,0.6110597252845764
20,10254,1.0,0.5747542977333069
20,15133,1.0,0.6478963494300842
20,15276,1.0,0.5717759728431702
20,15589,1.0,0.24916477501392365
20,16364,1.0,0.5547200441360474
21,3256,1.0,0.7991758584976196
21,3159,1.0,0.7568548321723938
21,6795,1.0,0.7598963975906372
21,2919,1.0,0.641813337802887
21,5302,1.0,0.6617102026939392
21,5807,1.0,0.5780885815620422
21,5943,1.0,0.27913898229599
21,6795,1.0,0.4335620701313019
21,10336,1.0,0.5309089422225952
21,11099,1.0,0.6883610486984253
21,11910,1.0,0.6911607980728149
21,12918,1.0,0.6516458988189697
21,14975,1.0,0.627491295337677
21,15366,1.0,0.7476097345352173
22,31,1.0,0.520680844783783
22,2988,1.0,0.6718957424163818
22,3064,1.0,0.3909764289855957
22,3551,1.0,0.44207799434661865
22,4999,1.0,0.3589100241661072
22,11220,1.0,0.5218396186828613
22,11718,1.0,0.4078947901725769
22,12991,1.0,0.582157552242279
22,13502,1.0,0.6346563696861267
23,57,1.0,0.4990538954734802
23,1112,1.0,0.584951639175415
23,2209,1.0,0.7922755479812622
23,2288,1.0,0.5602975487709045
23,7342,1.0,0.7684752941131592
23,8967,1.0,0.45960095524787903
23,9370,1.0,0.6646875739097595
23,10812,1.0,0.6826239824295044
23,11444,1.0,0.4213689863681793
23,12237,1.0,0.3125477433204651
23,12918,1.0,0.5258444547653198
23,13193,1.0,0.45707541704177856
23,13541,1.0,0.417045921087265
23,13841,1.0,0.4536758065223694
23,15366,1.0,0.44669216871261597
24,10274,1.0,0.7805328965187073
24,363,1.0,0.7878029346466064
24,709,1.0,0.7244629263877869
24,1260,1.0,0.5438289046287537
24,3742,1.0,0.78066086769104
24,3865,1.0,0.5229916572570801
24,4650,1.0,0.7795063257217407
24,5668,1.0,0.6443320512771606
24,5999,1.0,0.40669214725494385
24,6044,1.0,0.26473286747932434
24,6394,1.0,0.3240048587322235
24,8787,1.0,0.7203607559204102
24,9794,1.0,0.6571208834648132
24,9927,1.0,0.6924382448196411
24,13277,1.0,0.3490026891231537
24,13894,1.0,0.7522302269935608
24,14537,1.0,0.6256385445594788
24,15013,1.0,0.43927323818206787
24,15627,1.0,0.6123994588851929
24,15694,1.0,0.5755950808525085
24,16258,1.0,0.5129202604293823
25,553,1.0,0.5110809803009033
25,583,1.0,0.46126458048820496
25,762,1.0,0.5607519149780273
25,2417,1.0,0.7778204679489136
25,2502,1.0,0.6537483930587769
25,2687,1.0,0.5347771048545837
25,3264,1.0,0.7049135565757751
25,4259,1.0,0.4383291006088257
25,4679,1.0,0.488970011472702
25,4886,1.0,0.504199743270874
25,4995,1.0,0.7859522104263306
25,5359,1.0,0.6915872693061829
25,5472,1.0,0.6868366003036499
25,6458,1.0,0.5797319412231445
25,7461,1.0,0.7847070097923279
25,9975,1.0,0.4868670105934143
25,10350,1.0,0.7537413239479065
25,12025,1.0,0.630521833896637
25,13300,1.0,0.3344493806362152
25,13416,1.0,0.6225101947784424
25,14336,1.0,0.760469377040863
25,15121,1.0,0.7801485657691956
25,15859,1.0,0.7159871459007263
25,16302,1.0,0.5247068405151367
25,16326,1.0,0.7694328427314758
0,1,1.0,0.27231892943382263
0,2,1.0,0.5048351287841797
0,3,1.0,0.3978859484195709
0,4,1.0,0.6028406023979187
0,5,1.0,0.49172598123550415
0,6,1.0,0.44021108746528625
0,7,1.0,0.47819095849990845
0,8,1.0,0.6180062890052795
1,1,1.0,0.2570783197879791
1,2,1.0,0.6052806377410889
1,3,1.0,0.4668763279914856
1,4,1.0,0.5570803880691528
1,5,1.0,0.5320200324058533
1,6,1.0,0.46609726548194885
1,7,1.0,0.47072696685791016
1,8,1.0,0.6140627264976501
2,1,1.0,0.2919436991214752
2,2,1.0,0.6097099781036377
2,3,1.0,0.4295996129512787
2,4,1.0,0.545881986618042
2,5,1.0,0.48827430605888367
2,6,1.0,0.4714859127998352
2,7,1.0,0.5177431702613831
2,8,1.0,0.5625600218772888
3,1,1.0,0.3035280108451843
3,2,1.0,0.6100481152534485
3,3,1.0,0.6776619553565979
3,4,1.0,0.43738311529159546
3,5,1.0,0.5985350608825684
3,6,1.0,0.4306046962738037
3,7,1.0,0.4620901644229889
3,8,1.0,0.5003525614738464
4,1,1.0,0.3566776216030121
4,2,1.0,0.6343653202056885
4,3,1.0,0.5165488123893738
4,4,1.0,0.45109719038009644
4,5,1.0,0.4930870532989502
4,6,1.0,0.4645041525363922
4,7,1.0,0.48472341895103455
4,8,1.0,0.4448584318161011
5,1,1.0,0.389519602060318
5,2,1.0,0.7070707678794861
5,3,1.0,0.6021311283111572
5,4,1.0,0.5079752802848816
5,5,1.0,0.5401637554168701
5,6,1.0,0.5067214369773865
5,7,1.0,0.457920640707016
5,8,1.0,0.39655885100364685
6,1,1.0,0.36319100856781006
6,2,1.0,0.7230455875396729
6,3,1.0,0.5722044110298157
6,4,1.0,0.528671383857727
6,5,1.0,0.5700521469116211
6,6,1.0,0.5009990930557251
6,7,1.0,0.5269773006439209
6,8,1.0,0.4832805395126343
7,1,1.0,0.447579026222229
7,3,1.0,0.7009171843528748
7,4,1.0,0.6296195983886719
7,5,1.0,0.6250171065330505
7,6,1.0,0.5616567134857178
7,7,1.0,0.493764728307724
7,8,1.0,0.4861578047275543
8,1,1.0,0.3733799457550049
8,3,1.0,0.6401167511940002
8,4,1.0,0.6446095108985901
8,5,1.0,0.6841853857040405
8,6,1.0,0.5241374969482422
8,7,1.0,0.5922757387161255
8,8,1.0,0.4587613344192505
9,1,1.0,0.40906667709350586
9,2,1.0,0.7769076824188232
9,3,1.0,0.7465148568153381
9,4,1.0,0.7047163844108582
9,5,1.0,0.7260446548461914
9,6,1.0,0.530351996421814
9,7,1.0,0.573058009147644
9,8,1.0,0.41480329632759094
10,1,1.0,0.3851048946380615
10,3,1.0,0.7181891202926636
10,4,1.0,0.701723039150238
10,5,1.0,0.6228256225585938
10,6,1.0,0.6080147624015808
10,7,1.0,0.6473532915115356
10,8,1.0,0.42757341265678406
11,1,1.0,0.2982241213321686
11,3,1.0,0.7320746779441833
11,4,1.0,0.7765145897865295
11,5,1.0,0.6676062941551208
11,6,1.0,0.6066529750823975
11,7,1.0,0.4774598777294159
11,8,1.0,0.46842482686042786
12,1,1.0,0.4042412340641022
12,3,1.0,0.6846294403076172
12,4,1.0,0.7332517504692078
12,5,1.0,0.6716604828834534
12,6,1.0,0.5589282512664795
12,7,1.0,0.5926513671875
12,8,1.0,0.4315958619117737
13,1,1.0,0.3673485517501831
13,3,1.0,0.6821767687797546
13,5,1.0,0.701521635055542
13,6,1.0,0.6384099125862122
13,7,1.0,0.4984035789966583
13,8,1.0,0.35423964262008667
14,1,1.0,0.5147431492805481
14,3,1.0,0.5726314783096313
14,4,1.0,0.6996986269950867
14,5,1.0,0.6877094507217407
14,6,1.0,0.6550503969192505
14,7,1.0,0.517148494720459
14,8,1.0,0.41593262553215027
15,1,1.0,0.548392653465271
15,3,1.0,0.7479216456413269
15,4,1.0,0.6918002367019653
15,5,1.0,0.6785718202590942
15,6,1.0,0.7647256851196289
15,7,1.0,0.47892168164253235
15,8,1.0,0.3462475836277008
16,1,1.0,0.4439372718334198
16,4,1.0,0.7658456563949585
16,6,1.0,0.7169099450111389
16,7,1.0,0.4818323850631714
16,8,1.0,0.3202194273471832
17,1,1.0,0.5884624719619751
17,7,1.0,0.4825565814971924
17,8,1.0,0.37528228759765625
18,1,1.0,0.5999807715415955
18,6,1.0,0.6937069296836853
18,7,1.0,0.6451617479324341
18,8,1.0,0.3376550078392029
19,1,1.0,0.5853450894355774
19,7,1.0,0.5463883876800537
19,8,1.0,0.38043612241744995
20,1,1.0,0.5098427534103394
20,7,1.0,0.5523139238357544
20,8,1.0,0.4004800319671631
21,1,1.0,0.7652868628501892
21,7,1.0,0.5358636379241943
21,8,1.0,0.3164220452308655
22,1,1.0,0.696208119392395
22,7,1.0,0.7986013889312744
22,8,1.0,0.3434275686740875
23,1,1.0,0.4944401681423187
23,8,1.0,0.30829715728759766
24,1,1.0,0.6863973736763
24,8,1.0,0.2856125235557556
25,8,1.0,0.3865964114665985
27,573,1.0,
27,26865,1.0,
27,235248,1.0,
27,235292,1.0,
27,109,1.0,
27,22898,1.0,
27,9778,1.0,
27,9447,1.0,
27,3250,1.0,
